Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;
4;Arcade;ArcadeCar-399941;2658;23;23;53.21166;300;40.71973;75;11.61627;0;0;
5;Arcade;ArcadeCar-399941;2624;23;23;52.49257;300;41.319;75;11.13499;0;0;
6;Arcade;ArcadeCar-399941;2737;23;23;54.73573;300;39.50008;75;13.30045;0;0;
7;Arcade;ArcadeCar-399941;2573;23;23;51.45118;300;41.81295;75;9.909557;0;0;
8;Arcade;ArcadeCar-399941;2556;23;23;51.09436;300;42.07739;75;9.492699;0;0;
9;Arcade;ArcadeCar-399941;2601;23;23;52.03846;300;41.17753;75;10.5544;0;0;
10;Arcade;ArcadeCar-399941;2607;23;23;52.08686;300;41.22584;75;11.04763;0;0;
11;Arcade;ArcadeCar-399941;2595;23;23;51.93283;300;41.52747;75;9.941857;0;0;
12;Arcade;ArcadeCar-399941;1567;14;23;300;300;41.47509;75;7.152843;0;0;
13;Arcade;ArcadeCar-399941;2770;23;23;55.40847;300;38.98621;75;14.18897;0;0;
14;Arcade;ArcadeCar-399941;2555;23;23;51.15157;300;42.26069;75;9.363543;0;0;
15;Arcade;ArcadeCar-399941;2636;23;23;52.72491;300;41.05917;75;11.27708;0;0;
16;Arcade;ArcadeCar-399941;2723;23;23;53.77912;300;39.79046;75;13.28253;0;0;
17;Arcade;ArcadeCar-399941;2701;23;23;54.66114;300;40.21043;75;12.16309;0;0;
18;Arcade;ArcadeCar-399941;1615;14;23;300;300;40.466;75;8.481075;0;0;
19;Arcade;ArcadeCar-399941;2621;23;23;52.39054;300;41.13639;75;10.33478;0;0;
20;Arcade;ArcadeCar-399941;2548;23;23;50.96478;300;42.35265;75;9.968292;0;0;
21;Arcade;ArcadeCar-399941;2841;15;23;300;300;24.71759;75;33.08598;0;0;
22;Arcade;ArcadeCar-399941;2504;23;23;50.05461;300;43.26657;75;7.977762;0;0;
23;Arcade;ArcadeCar-399941;2916;23;23;58.31366;300;37.30441;75;16.27028;0;0;
24;Arcade;ArcadeCar-399941;2612;23;23;52.2447;300;41.06787;75;11.28016;0;0;
25;Arcade;ArcadeCar-399941;2558;23;23;51.1238;300;41.78105;75;10.93828;0;0;
26;Arcade;ArcadeCar-399941;2690;23;23;53.77133;300;40.16748;75;13.94129;0;0;
27;Arcade;ArcadeCar-399941;2767;23;23;55.39717;300;39.22285;75;12.17798;0;0;
28;Arcade;ArcadeCar-399941;2688;23;23;53.72586;300;40.27214;75;12.58036;0;0;
29;Arcade;ArcadeCar-399941;2710;23;23;54.25043;300;39.68766;75;12.63142;0;0;
30;Arcade;ArcadeCar-399941;2735;23;23;54.71681;300;39.45899;75;12.56326;0;0;
31;Arcade;ArcadeCar-399941;2685;23;23;53.63844;300;40.18658;75;12.14683;0;0;
32;Arcade;ArcadeCar-399941;2588;23;23;51.82829;300;41.69973;75;10.40896;0;0;
33;Arcade;ArcadeCar-399941;2792;23;23;55.82975;300;38.80449;75;13.70969;0;0;
34;Arcade;ArcadeCar-399941;2627;23;23;52.52441;300;41.12003;75;10.99455;0;0;
35;Arcade;ArcadeCar-399941;2688;23;23;53.78431;300;40.13022;75;12.49883;0;0;
36;Arcade;ArcadeCar-399941;2694;23;23;53.82024;300;40.4558;75;11.48156;0;0;
37;Arcade;ArcadeCar-399941;2709;23;23;54.22183;300;39.81487;75;12.31749;0;0;
38;Arcade;ArcadeCar-399941;2651;23;23;53.00119;300;40.70721;75;11.42155;0;0;
39;Arcade;ArcadeCar-399941;2779;23;23;55.62323;300;39.14692;75;13.52974;0;0;
40;Arcade;ArcadeCar-399941;2660;23;23;53.14435;300;40.5208;75;11.31967;0;0;
41;Arcade;ArcadeCar-399941;2531;23;23;50.66026;300;42.79871;75;9.21876;0;0;
42;Arcade;ArcadeCar-399941;2625;23;23;52.51804;300;41.31795;75;10.81255;0;0;
43;Arcade;ArcadeCar-399941;2751;23;23;55.00317;300;39.16126;75;13.91287;0;0;
44;Arcade;ArcadeCar-399941;2583;23;23;51.67077;300;41.63663;75;10.41793;0;0;
45;Arcade;ArcadeCar-399941;2703;23;23;54.00018;300;40.02583;75;11.88195;0;0;
46;Arcade;ArcadeCar-399941;2800;23;23;55.99392;300;38.93496;75;13.56284;0;0;
47;Arcade;ArcadeCar-399941;2728;23;23;54.59215;300;39.64253;75;12.46828;0;0;
48;Arcade;ArcadeCar-399941;2597;23;23;51.92573;300;41.52038;75;10.43317;0;0;
49;Arcade;ArcadeCar-399941;2891;23;23;57.84864;300;37.45046;75;16.3321;0;0;
50;Arcade;ArcadeCar-399941;2590;23;23;51.77115;300;41.65424;75;10.0312;0;0;
0;Arcade;ArcadeCar-499972;2598;23;23;51.9611;300;41.28289;75;10.96349;0;0;
1;Arcade;ArcadeCar-499972;2763;23;23;55.25536;300;38.8922;75;13.83935;0;0;
2;Arcade;ArcadeCar-499972;2590;23;23;51.81588;300;41.5166;75;11.21913;0;0;
3;Arcade;ArcadeCar-499972;2414;23;23;48.26011;300;44.1688;75;7.692335;0;0;
4;Arcade;ArcadeCar-499972;2717;23;23;54.36168;300;39.66739;75;12.72896;0;0;
5;Arcade;ArcadeCar-499972;2695;23;23;53.87594;300;40.21855;75;12.18479;0;0;
6;Arcade;ArcadeCar-499972;2606;23;23;52.11783;300;41.20211;75;10.63196;0;0;
7;Arcade;ArcadeCar-499972;2492;23;23;49.86573;300;43.0079;75;8.056111;0;0;
8;Arcade;ArcadeCar-499972;2475;23;23;49.4899;300;43.25702;75;8.139773;0;0;
9;Arcade;ArcadeCar-499972;2560;23;23;51.2207;300;41.81861;75;9.938089;0;0;
10;Arcade;ArcadeCar-499972;2707;23;23;54.14431;300;39.94466;75;12.10453;0;0;
11;Arcade;ArcadeCar-499972;2679;23;23;53.55391;300;40.40925;75;12.18264;0;0;
12;Arcade;ArcadeCar-499972;2671;23;23;53.47262;300;40.39735;75;11.47829;0;0;
13;Arcade;ArcadeCar-499972;1516;14;23;300;300;42.19408;75;6.475735;0;0;
14;Arcade;ArcadeCar-499972;2680;23;23;53.63617;300;40.09985;75;12.23538;0;0;
15;Arcade;ArcadeCar-499972;2638;23;23;52.7184;300;40.65947;75;11.33793;0;0;
16;Arcade;ArcadeCar-499972;2750;23;23;54.99756;300;38.90543;75;13.70564;0;0;
17;Arcade;ArcadeCar-499972;2605;23;23;52.13276;300;41.27835;75;10.76962;0;0;
18;Arcade;ArcadeCar-499972;2687;23;23;53.73545;300;40.081;75;13.44121;0;0;
19;Arcade;ArcadeCar-499972;2678;23;23;53.59967;300;40.03204;75;12.31256;0;0;
20;Arcade;ArcadeCar-499972;2493;23;23;49.82997;300;42.95326;75;9.224908;0;0;
21;Arcade;ArcadeCar-499972;2463;23;23;49.26111;300;43.4205;75;7.882;0;0;
22;Arcade;ArcadeCar-499972;2579;23;23;51.58758;300;41.62252;75;10.84681;0;0;
23;Arcade;ArcadeCar-499972;1543;14;23;300;300;41.8499;75;7.339844;0;0;
24;Arcade;ArcadeCar-499972;2742;23;23;54.85112;300;39.28226;75;13.00103;0;0;
25;Arcade;ArcadeCar-499972;2553;23;23;51.05524;300;42.03658;75;9.508403;0;0;
26;Arcade;ArcadeCar-499972;2702;15;23;300;300;25.6675;75;30.36262;0;0;
27;Arcade;ArcadeCar-499972;2612;23;23;52.24015;300;40.99187;75;10.96029;0;0;
28;Arcade;ArcadeCar-499972;2681;23;23;53.61063;300;40.05378;75;11.92617;0;0;
29;Arcade;ArcadeCar-499972;2504;23;23;50.10899;300;42.63055;75;9.45099;0;0;
30;Arcade;ArcadeCar-499972;2704;23;23;54.06846;300;39.65918;75;12.90485;0;0;
31;Arcade;ArcadeCar-499972;2642;23;23;52.83158;300;40.65355;75;11.06962;0;0;
32;Arcade;ArcadeCar-499972;2508;23;23;50.11852;300;42.5628;75;8.456433;0;0;
33;Arcade;ArcadeCar-499972;2575;23;23;51.5145;300;41.53843;75;10.30203;0;0;
34;Arcade;ArcadeCar-499972;2676;23;23;53.57588;300;40.10221;75;12.01925;0;0;
35;Arcade;ArcadeCar-499972;2721;23;23;54.40081;300;39.83046;75;13.18742;0;0;
36;Arcade;ArcadeCar-499972;2597;23;23;51.94659;300;41.25668;75;10.13009;0;0;
37;Arcade;ArcadeCar-499972;2456;23;23;49.10831;300;43.08815;75;8.898252;0;0;
38;Arcade;ArcadeCar-499972;2458;23;23;49.15397;300;43.32862;75;8.306685;0;0;
39;Arcade;ArcadeCar-499972;2515;23;23;50.29484;300;42.17852;75;10.30947;0;0;
40;Arcade;ArcadeCar-499972;2552;23;23;51.01537;300;42.21617;75;9.8888;0;0;
41;Arcade;ArcadeCar-499972;2483;23;23;49.65673;300;42.74445;75;9.22795;0;0;
42;Arcade;ArcadeCar-499972;2701;23;23;54.03366;300;39.94964;75;12.69275;0;0;
43;Arcade;ArcadeCar-499972;2661;23;23;53.21546;300;40.58298;75;11.74447;0;0;
44;Arcade;ArcadeCar-499972;2549;23;23;51.04109;300;41.38938;75;10.68146;0;0;
45;Arcade;ArcadeCar-499972;2510;23;23;50.17239;300;42.65405;75;8.866514;0;0;
46;Arcade;ArcadeCar-499972;2627;23;23;52.56149;300;40.73596;75;10.75769;0;0;
47;Arcade;ArcadeCar-499972;2606;23;23;52.06409;300;41.20718;75;9.508641;0;0;
48;Arcade;ArcadeCar-499972;2615;23;23;52.31025;300;41.11741;75;10.98884;0;0;
49;Arcade;ArcadeCar-499972;2465;23;23;49.30416;300;43.6649;75;8.124325;0;0;
50;Arcade;ArcadeCar-499972;1515;14;23;300;300;42.75228;75;6.429206;0;0;
0;Arcade;ArcadeCar-599904;2734;23;23;54.6477;300;39.26823;75;13.06993;0;0;
1;Arcade;ArcadeCar-599904;2709;23;23;54.22498;300;39.88434;75;12.87132;0;0;
