Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle
21;Arcade;ArcadeCar-1099958;2368;23;23;47,34171;300;45,26138;75;7,553586;0;0
22;Arcade;ArcadeCar-1099958;2535;23;23;50,71669;300;42,80974;75;10,68626;0;0
23;Arcade;ArcadeCar-1099958;2450;23;23;48,9983;300;44,09883;75;8,456562;0;0
24;Arcade;ArcadeCar-1099958;2449;23;23;48,98191;300;44,0031;75;8,885453;0;0
25;Arcade;ArcadeCar-1099958;2538;23;23;50,76014;300;43,02262;75;10,86123;0;0
0;Arcade;ArcadeCar-1199937;2460;23;23;49,20066;300;43,5835;75;9,246451;0;0
1;Arcade;ArcadeCar-1199937;2510;23;23;50,18477;300;42,91973;75;10,38099;0;0
2;Arcade;ArcadeCar-1199937;2571;23;23;51,43542;300;42,01556;75;11,84776;0;0
3;Arcade;ArcadeCar-1199937;2472;23;23;49,43689;300;43,67241;75;9,327035;0;0
4;Arcade;ArcadeCar-1199937;2325;23;23;46,48051;300;45,64759;75;7,076639;0;0
5;Arcade;ArcadeCar-1199937;2486;23;23;49,74306;300;43,46753;75;9,779125;0;0
6;Arcade;ArcadeCar-1199937;2518;23;23;50,35788;300;43,25699;75;9,946346;0;0
7;Arcade;ArcadeCar-1199937;2503;23;23;50,06201;300;43,40448;75;9,982488;0;0
8;Arcade;ArcadeCar-1199937;2454;23;23;49,07966;300;43,85352;75;9,222449;0;0
9;Arcade;ArcadeCar-1199937;2441;23;23;48,81904;300;43,76083;75;9,011331;0;0
10;Arcade;ArcadeCar-1199937;2380;23;23;47,58444;300;45,06322;75;7,606393;0;0
11;Arcade;ArcadeCar-1199937;2389;23;23;47,79353;300;45,11129;75;7,401494;0;0
12;Arcade;ArcadeCar-1199937;2452;23;23;49,04218;300;43,82494;75;8,931451;0;0
13;Arcade;ArcadeCar-1199937;2455;23;23;49,09883;300;43,89283;75;8,646382;0;0
14;Arcade;ArcadeCar-1199937;2437;23;23;48,73918;300;44,13407;75;9,363863;0;0
15;Arcade;ArcadeCar-1199937;2506;23;23;50,12088;300;43,00512;75;10,513;0;0
16;Arcade;ArcadeCar-1199937;2422;23;23;48,43982;300;44,07984;75;8,546076;0;0
17;Arcade;ArcadeCar-1199937;2538;23;23;50,75948;300;42,25585;75;11,20755;0;0
18;Arcade;ArcadeCar-1199937;2417;23;23;48,32632;300;44,24353;75;8,75059;0;0
19;Arcade;ArcadeCar-1199937;2595;23;23;51,91282;300;41,36127;75;13,08638;0;0
20;Arcade;ArcadeCar-1199937;2459;23;23;49,16729;300;44,08851;75;8,698479;0;0
21;Arcade;ArcadeCar-1199937;2448;23;23;48,95916;300;44,0137;75;9,294454;0;0
22;Arcade;ArcadeCar-1199937;2652;23;23;53,04007;300;40,95891;75;13,798;0;0
23;Arcade;ArcadeCar-1199937;2403;23;23;48,07283;300;44,43919;75;8,190921;0;0
24;Arcade;ArcadeCar-1199937;2533;23;23;50,64759;300;42,99152;75;10,86226;0;0
25;Arcade;ArcadeCar-1199937;2522;23;23;50,4548;300;43,10568;75;10,38266;0;0
0;Arcade;ArcadeCar-1299921;2442;23;23;48,84138;300;43,89378;75;9,649382;0;0
1;Arcade;ArcadeCar-1299921;2446;23;23;48,91935;300;44,03975;75;8,739432;0;0
2;Arcade;ArcadeCar-1299921;2428;23;23;48,55834;300;44,5646;75;8,825292;0;0
3;Arcade;ArcadeCar-1299921;2414;23;23;48,27979;300;44,73961;75;7,895902;0;0
4;Arcade;ArcadeCar-1299921;2390;23;23;47,80016;300;44,7;75;8,853822;0;0
5;Arcade;ArcadeCar-1299921;2529;23;23;50,58217;300;42,87725;75;11,09062;0;0
6;Arcade;ArcadeCar-1299921;2497;23;23;49,92463;300;43,14985;75;10,15202;0;0
7;Arcade;ArcadeCar-1299921;2536;23;23;50,73451;300;43,18928;75;11,24899;0;0
8;Arcade;ArcadeCar-1299921;2448;23;23;48,95777;300;43,98834;75;9,251291;0;0
9;Arcade;ArcadeCar-1299921;2560;23;23;51,18715;300;42,50995;75;11,23103;0;0
10;Arcade;ArcadeCar-1299921;2504;23;23;50,09304;300;43,53187;75;9,828088;0;0
11;Arcade;ArcadeCar-1299921;2533;23;23;50,66018;300;42,58151;75;11,57063;0;0
12;Arcade;ArcadeCar-1299921;2508;23;23;50,16228;300;43,34134;75;10,13768;0;0
13;Arcade;ArcadeCar-1299921;2566;23;23;51,31867;300;42,50886;75;11,39402;0;0
14;Arcade;ArcadeCar-1299921;2522;23;23;50,44045;300;42,8699;75;11,87595;0;0
15;Arcade;ArcadeCar-1299921;2447;23;23;48,94098;300;44,00709;75;9,111303;0;0
16;Arcade;ArcadeCar-1299921;2445;23;23;48,89644;300;43,99698;75;8,973;0;0
17;Arcade;ArcadeCar-1299921;2416;23;23;48,3213;300;44,55647;75;8,383655;0;0
18;Arcade;ArcadeCar-1299921;2477;23;23;49,54163;300;43,67933;75;9,400941;0;0
19;Arcade;ArcadeCar-1299921;2554;23;23;51,08071;300;42,67284;75;11,50643;0;0
20;Arcade;ArcadeCar-1299921;2493;23;23;49,85607;300;43,5541;75;10,49773;0;0
21;Arcade;ArcadeCar-1299921;2479;23;23;49,58189;300;43,50383;75;10,4181;0;0
22;Arcade;ArcadeCar-1299921;2477;23;23;49,53846;300;43,41911;75;10,31432;0;0
23;Arcade;ArcadeCar-1299921;2501;23;23;50,0206;300;43,04425;75;10,84041;0;0
24;Arcade;ArcadeCar-1299921;2475;23;23;49,50123;300;43,68021;75;9,464736;0;0
25;Arcade;ArcadeCar-1299921;2435;23;23;48,68545;300;44,40093;75;8,599574;0;0
0;Arcade;ArcadeCar-1399992;2491;23;23;49,83316;300;42,94941;75;10,32555;0;0
1;Arcade;ArcadeCar-1399992;2463;23;23;49,26182;300;43,67847;75;9,565534;0;0
2;Arcade;ArcadeCar-1399992;2513;23;23;50,25818;300;42,96433;75;10,38623;0;0
3;Arcade;ArcadeCar-1399992;2445;23;23;48,90226;300;43,89209;75;9,601722;0;0
4;Arcade;ArcadeCar-1399992;2443;23;23;48,86009;300;43,82129;75;9,386854;0;0
5;Arcade;ArcadeCar-1399992;2641;23;23;52,81727;300;40,91451;75;14,1779;0;0
6;Arcade;ArcadeCar-1399992;2523;23;23;50,46326;300;42,73124;75;10,72474;0;0
7;Arcade;ArcadeCar-1399992;2586;23;23;51,71792;300;41,62953;75;12,03264;0;0
8;Arcade;ArcadeCar-1399992;2407;23;23;48,14148;300;44,52196;75;9,059562;0;0
9;Arcade;ArcadeCar-1399992;2554;23;23;51,08027;300;42,09708;75;11,6983;0;0
10;Arcade;ArcadeCar-1399992;2524;23;23;50,46327;300;42,96426;75;10,9528;0;0
11;Arcade;ArcadeCar-1399992;2613;23;23;52,27289;300;41,23377;75;13,21033;0;0
12;Arcade;ArcadeCar-1399992;2452;23;23;49,04219;300;44,07028;75;9,075626;0;0
13;Arcade;ArcadeCar-1399992;2366;23;23;47,31959;300;45,42123;75;7,372446;0;0
14;Arcade;ArcadeCar-1399992;2470;23;23;49,39966;300;43,51455;75;8,095647;0;0
15;Arcade;ArcadeCar-1399992;2549;23;23;50,98149;300;42,06924;75;12,55127;0;0
16;Arcade;ArcadeCar-1399992;2515;23;23;50,30094;300;43,06639;75;11,91015;0;0
17;Arcade;ArcadeCar-1399992;2494;23;23;49,86652;300;43,14784;75;9,326296;0;0
18;Arcade;ArcadeCar-1399992;2448;23;23;48,96991;300;44,08019;75;6,170706;0;0
19;Arcade;ArcadeCar-1399992;2411;23;23;48,22074;300;44,73782;75;8,394931;0;0
20;Arcade;ArcadeCar-1399992;2635;23;23;52,70161;300;40,78985;75;14,06275;0;0
21;Arcade;ArcadeCar-1399992;2424;23;23;48,47853;300;44,74384;75;10,06309;0;0
22;Arcade;ArcadeCar-1399992;2427;23;23;48,53896;300;44,24459;75;8,562685;0;0
23;Arcade;ArcadeCar-1399992;2486;23;23;49,72064;300;43,47561;75;10,2087;0;0
24;Arcade;ArcadeCar-1399992;2351;23;23;47,02279;300;45,50671;75;8,03124;0;0
25;Arcade;ArcadeCar-1399992;2347;23;23;46,923;300;45,46135;75;8,043077;0;0
0;Arcade;ArcadeCar-1499916;2695;23;23;53,91629;300;39,8718;75;15,34287;0;0
1;Arcade;ArcadeCar-1499916;2576;23;23;51,51837;300;42,27526;75;11,88526;0;0
2;Arcade;ArcadeCar-1499916;2533;23;23;50,66158;300;42,64784;75;11,11064;0;0
3;Arcade;ArcadeCar-1499916;2443;23;23;48,8583;300;43,86342;75;9,017536;0;0
4;Arcade;ArcadeCar-1499916;2559;23;23;51,16731;300;42,08988;75;12,00048;0;0
5;Arcade;ArcadeCar-1499916;2436;23;23;48,73524;300;44,2691;75;9,433376;0;0
6;Arcade;ArcadeCar-1499916;2550;23;23;50,89586;300;42,17485;75;11,17665;0;0
7;Arcade;ArcadeCar-1499916;2542;23;23;50,94346;300;42,48466;75;12,10978;0;0
8;Arcade;ArcadeCar-1499916;2608;23;23;52,14069;300;41,32171;75;13,76829;0;0
9;Arcade;ArcadeCar-1499916;2580;23;23;51,60332;300;41,86309;75;12,48237;0;0
10;Arcade;ArcadeCar-1499916;2386;23;23;47,73262;300;44,59503;75;7,958845;0;0
11;Arcade;ArcadeCar-1499916;2449;23;23;48,98279;300;43,71453;75;9,495615;0;0
12;Arcade;ArcadeCar-1499916;2539;23;23;50,7629;300;42,54354;75;11,14797;0;0
13;Arcade;ArcadeCar-1499916;2519;23;23;50,39678;300;42,93205;75;11,01277;0;0
14;Arcade;ArcadeCar-1499916;2555;23;23;51,08571;300;42,0878;75;12,36711;0;0
15;Arcade;ArcadeCar-1499916;2720;23;23;54,41426;300;39,69636;75;15,84338;0;0
16;Arcade;ArcadeCar-1499916;2371;23;23;47,42011;300;45,13078;75;7,874063;0;0
17;Arcade;ArcadeCar-1499916;2565;23;23;51,28491;300;41,79121;75;12,08034;0;0
18;Arcade;ArcadeCar-1499916;2536;23;23;50,73317;300;42,37019;75;10,93018;0;0
19;Arcade;ArcadeCar-1499916;2392;23;23;47,84127;300;44,7846;75;8,547363;0;0
20;Arcade;ArcadeCar-1499916;2414;23;23;48,28158;300;44,49231;75;8,331509;0;0
21;Arcade;ArcadeCar-1499916;2462;23;23;49,237;300;43,50378;75;9,894573;0;0
22;Arcade;ArcadeCar-1499916;2531;23;23;50,6221;300;42,40128;75;11,67025;0;0
23;Arcade;ArcadeCar-1499916;2508;23;23;50,16069;300;43,11703;75;10,15816;0;0
24;Arcade;ArcadeCar-1499916;2715;23;23;54,28409;300;39,53939;75;16,16844;0;0
25;Arcade;ArcadeCar-1499916;2898;23;23;57,97615;300;37,73358;75;18,62676;0;0
0;Arcade;ArcadeCar-1599966;2484;23;23;49,6618;300;42,91491;75;10,58493;0;0
1;Arcade;ArcadeCar-1599966;2631;23;23;52,63738;300;40,76894;75;14,55501;0;0
2;Arcade;ArcadeCar-1599966;2733;23;23;54,65967;300;39,27255;75;16,25201;0;0
3;Arcade;ArcadeCar-1599966;2519;23;23;50,38009;300;42,3227;75;11,87936;0;0
4;Arcade;ArcadeCar-1599966;2410;23;23;48,19692;300;44,10737;75;9,283338;0;0
5;Arcade;ArcadeCar-1599966;2794;23;23;55,88189;300;38,77326;75;17,99076;0;0
6;Arcade;ArcadeCar-1599966;2636;23;23;52,72191;300;40,43546;75;14,38773;0;0
7;Arcade;ArcadeCar-1599966;2413;23;23;48,25739;300;44,30005;75;8,820513;0;0
8;Arcade;ArcadeCar-1599966;2594;23;23;51,88115;300;41,63287;75;13,0798;0;0
9;Arcade;ArcadeCar-1599966;2520;23;23;50,39983;300;42,45224;75;11,52846;0;0
10;Arcade;ArcadeCar-1599966;2416;23;23;48,31976;300;44,09437;75;9,549412;0;0
11;Arcade;ArcadeCar-1599966;2366;23;23;47,31968;300;44,93613;75;7,633689;0;0
12;Arcade;ArcadeCar-1599966;2672;23;23;53,43981;300;40,14376;75;14,67739;0;0
13;Arcade;ArcadeCar-1599966;2440;23;23;48,78706;300;43,78676;75;10,34492;0;0
14;Arcade;ArcadeCar-1599966;2370;23;23;47,41506;300;44,93966;75;8,322435;0;0
15;Arcade;ArcadeCar-1599966;2508;23;23;50,14418;300;42,62004;75;11,62735;0;0
16;Arcade;ArcadeCar-1599966;2609;23;23;52,19608;300;41,26354;75;13,2422;0;0
17;Arcade;ArcadeCar-1599966;2728;23;23;54,55925;300;39,49793;75;16,00323;0;0
18;Arcade;ArcadeCar-1599966;2592;23;23;51,84084;300;41,41433;75;12,91385;0;0
19;Arcade;ArcadeCar-1599966;2473;23;23;49,45728;300;43,20146;75;10,2904;0;0
20;Arcade;ArcadeCar-1599966;2528;23;23;50,5608;300;42,62831;75;11,27714;0;0
21;Arcade;ArcadeCar-1599966;2424;23;23;48,46511;300;44,28962;75;9,700938;0;0
22;Arcade;ArcadeCar-1599966;2573;23;23;51,47276;300;41,73841;75;12,88159;0;0
23;Arcade;ArcadeCar-1599966;2393;23;23;47,86332;300;44,44281;75;8,743188;0;0
24;Arcade;ArcadeCar-1599966;2511;23;23;50,22087;300;42,55804;75;11,25003;0;0
25;Arcade;ArcadeCar-1599966;2525;23;23;50,49813;300;42,49049;75;11,38906;0;0
0;Arcade;ArcadeCar-1699981;2426;23;23;48,52123;300;43,58712;75;9,228984;0;0
1;Arcade;ArcadeCar-1699981;2658;23;23;53,14439;300;39,88935;75;15,43718;0;0
2;Arcade;ArcadeCar-1699981;2509;23;23;50,19547;300;42,68005;75;11,14317;0;0
3;Arcade;ArcadeCar-1699981;2359;23;23;47,16413;300;44,66863;75;8,279477;0;0
4;Arcade;ArcadeCar-1699981;2401;23;23;48,03349;300;44,32255;75;8,782419;0;0
5;Arcade;ArcadeCar-1699981;2353;23;23;47,04763;300;44,91885;75;8,09791;0;0
6;Arcade;ArcadeCar-1699981;2367;23;23;47,35211;300;44,5377;75;9,151877;0;0
7;Arcade;ArcadeCar-1699981;2445;23;23;48,90195;300;43,8964;75;10,33131;0;0
8;Arcade;ArcadeCar-1699981;2437;23;23;48,7416;300;43,72141;75;10,09782;0;0
9;Arcade;ArcadeCar-1699981;2603;23;23;52,05909;300;40,97237;75;14,00483;0;0
10;Arcade;ArcadeCar-1699981;2674;23;23;53,46461;300;40,03991;75;15,36114;0;0
11;Arcade;ArcadeCar-1699981;2491;23;23;49,83183;300;42,93195;75;11,38392;0;0
12;Arcade;ArcadeCar-1699981;2445;23;23;48,90368;300;43,64254;75;10,67686;0;0
13;Arcade;ArcadeCar-1699981;2664;23;23;53,28041;300;40,20435;75;14,83865;0;0
14;Arcade;ArcadeCar-1699981;2494;23;23;49,86497;300;42,89762;75;11,57575;0;0
15;Arcade;ArcadeCar-1699981;2411;23;23;48,23158;300;43,99654;75;9,484071;0;0
16;Arcade;ArcadeCar-1699981;2539;23;23;50,78027;300;41,80471;75;12,04428;0;0
17;Arcade;ArcadeCar-1699981;2517;23;23;50,3416;300;42,28834;75;11,56474;0;0
18;Arcade;ArcadeCar-1699981;2557;23;23;51,13912;300;42,0519;75;12,38823;0;0
19;Arcade;ArcadeCar-1699981;2478;23;23;49,56;300;43,20439;75;11,16087;0;0
20;Arcade;ArcadeCar-1699981;2480;23;23;49,60173;300;42,98527;75;10,70732;0;0
21;Arcade;ArcadeCar-1699981;2429;23;23;48,5771;300;43,91309;75;9,102519;0;0
22;Arcade;ArcadeCar-1699981;2558;23;23;51,16147;300;41,88898;75;12,88094;0;0
23;Arcade;ArcadeCar-1699981;2355;23;23;47,08565;300;45,00521;75;8,125593;0;0
24;Arcade;ArcadeCar-1699981;2421;23;23;48,43238;300;43,76171;75;10,36234;0;0
25;Arcade;ArcadeCar-1699981;2456;23;23;49,12158;300;43,57511;75;10,15394;0;0
0;Arcade;ArcadeCar-1799950;2676;23;23;53,5197;300;39,75178;75;15,63999;0;0
1;Arcade;ArcadeCar-1799950;2265;23;23;45,30276;300;46,36087;75;6,587751;0;0
2;Arcade;ArcadeCar-1799950;2816;23;23;56,26567;300;37,80221;75;18,70165;0;0
3;Arcade;ArcadeCar-1799950;2344;23;23;46,93332;300;44,86871;75;8,312743;0;0
4;Arcade;ArcadeCar-1799950;2404;23;23;48,08023;300;44,25558;75;10,16323;0;0
5;Arcade;ArcadeCar-1799950;2543;23;23;50,85955;300;41,5538;75;12,42894;0;0
6;Arcade;ArcadeCar-1799950;2503;23;23;50,04514;300;42,66261;75;11,39225;0;0
7;Arcade;ArcadeCar-1799950;2491;23;23;49,83419;300;42,90934;75;11,23341;0;0
8;Arcade;ArcadeCar-1799950;2714;23;23;54,27863;300;39,43122;75;16,7454;0;0
9;Arcade;ArcadeCar-1799950;2584;23;23;51,6825;300;41,098;75;13,98347;0;0
10;Arcade;ArcadeCar-1799950;2380;23;23;47,59948;300;44,66656;75;9,176885;0;0
11;Arcade;ArcadeCar-1799950;2634;23;23;52,67892;300;40,54479;75;14,83943;0;0
12;Arcade;ArcadeCar-1799950;2695;23;23;53,90161;300;39,34771;75;15,94577;0;0
13;Arcade;ArcadeCar-1799950;2473;23;23;49,45858;300;42,90218;75;10,79522;0;0
14;Arcade;ArcadeCar-1799950;2317;23;23;46,33972;300;45,90287;75;7,794118;0;0
15;Arcade;ArcadeCar-1799950;2569;23;23;51,37988;300;41,74815;75;13,23823;0;0
16;Arcade;ArcadeCar-1799950;2623;23;23;52,44569;300;40,70419;75;14,10969;0;0
17;Arcade;ArcadeCar-1799950;2532;23;23;50,65437;300;42,07618;75;13,10903;0;0
18;Arcade;ArcadeCar-1799950;2545;23;23;50,89911;300;42,166;75;12,20496;0;0
19;Arcade;ArcadeCar-1799950;2554;23;23;51,08015;300;41,81219;75;13,12879;0;0
20;Arcade;ArcadeCar-1799950;2435;23;23;48,68671;300;43,59433;75;10,10184;0;0
21;Arcade;ArcadeCar-1799950;2561;23;23;51,23236;300;41,49095;75;12,76945;0;0
22;Arcade;ArcadeCar-1799950;2285;23;23;45,68361;300;45,93237;75;7,549441;0;0
23;Arcade;ArcadeCar-1799950;2588;23;23;51,77618;300;41,65151;75;12,80454;0;0
24;Arcade;ArcadeCar-1799950;2685;23;23;53,7008;300;39,80857;75;15,72981;0;0
25;Arcade;ArcadeCar-1799950;2424;23;23;48,479;300;43,75851;75;10,38476;0;0
0;Arcade;ArcadeCar-1899897;2621;23;23;52,42154;300;40,33984;75;14,66198;0;0
1;Arcade;ArcadeCar-1899897;2783;23;23;55,65874;300;38,66222;75;19,02702;0;0
2;Arcade;ArcadeCar-1899897;2558;23;23;51,16246;300;41,73081;75;13,35531;0;0
3;Arcade;ArcadeCar-1899897;2627;23;23;52,53741;300;40,74802;75;14,49593;0;0
4;Arcade;ArcadeCar-1899897;2572;23;23;51,44317;300;41,70999;75;12,80054;0;0
5;Arcade;ArcadeCar-1899897;2518;23;23;50,35772;300;42,2117;75;12,58052;0;0
6;Arcade;ArcadeCar-1899897;1503;14;23;300;300;44,02213;75;7,079619;0;0
7;Arcade;ArcadeCar-1899897;2533;23;23;50,64713;300;42,00714;75;12,37734;0;0
8;Arcade;ArcadeCar-1899897;2530;23;23;50,59923;300;42,20163;75;12,76194;0;0
9;Arcade;ArcadeCar-1899897;2574;23;23;51,49543;300;41,3688;75;13,23098;0;0
10;Arcade;ArcadeCar-1899897;2498;23;23;49,95898;300;42,64914;75;11,88276;0;0
11;Arcade;ArcadeCar-1899897;2352;23;23;47,04029;300;44,80651;75;8,549018;0;0
12;Arcade;ArcadeCar-1899897;2766;23;23;55,32036;300;38,85241;75;18,25614;0;0
13;Arcade;ArcadeCar-1899897;2682;23;23;53,63883;300;39,86773;75;15,58777;0;0
14;Arcade;ArcadeCar-1899897;2731;23;23;54,62072;300;39,39036;75;17,29148;0;0
15;Arcade;ArcadeCar-1899897;2308;23;23;46,16059;300;45,86248;75;7,260139;0;0
16;Arcade;ArcadeCar-1899897;2566;23;23;51,31814;300;41,27069;75;12,92013;0;0
17;Arcade;ArcadeCar-1899897;2314;23;23;46,2794;300;45,56831;75;7,999437;0;0
18;Arcade;ArcadeCar-1899897;2316;23;23;46,32343;300;45,47046;75;8,060075;0;0
19;Arcade;ArcadeCar-1899897;2497;23;23;49,92343;300;42,52831;75;11,52776;0;0
20;Arcade;ArcadeCar-1899897;2451;23;23;49,03456;300;43,2658;75;10,58847;0;0
21;Arcade;ArcadeCar-1899897;2882;23;23;57,63844;300;37,05915;75;19,2769;0;0
22;Arcade;ArcadeCar-1899897;2289;23;23;45,76789;300;45,45669;75;7,426332;0;0
23;Arcade;ArcadeCar-1899897;2452;23;23;49,05324;300;43,53381;75;9,999438;0;0
24;Arcade;ArcadeCar-1899897;2310;20;23;300;300;41,52771;75;12,19124;0;0
25;Arcade;ArcadeCar-1899897;2427;23;23;48,53998;300;43,75937;75;10,66144;0;0
0;Arcade;ArcadeCar;2580;23;23;51,60149;300;41,20448;75;13,14002;0;0
1;Arcade;ArcadeCar;2513;23;23;50,24241;300;42,55912;75;11,32536;0;0
2;Arcade;ArcadeCar;2495;23;23;49,91504;300;42,92088;75;10,94752;0;0
3;Arcade;ArcadeCar;2508;23;23;50,16147;300;42,42822;75;12,14713;0;0
4;Arcade;ArcadeCar;2495;23;23;49,89928;300;42,44821;75;12,55099;0;0
5;Arcade;ArcadeCar;2714;23;23;54,26638;300;39,42964;75;16,57871;0;0
6;Arcade;ArcadeCar;2525;23;23;50,51579;300;42,24507;75;11,5434;0;0
7;Arcade;ArcadeCar;2560;23;23;51,19945;300;41,62141;75;12,87298;0;0
8;Arcade;ArcadeCar;2413;23;23;48,24503;300;44,28125;75;9,205148;0;0
9;Arcade;ArcadeCar;2658;23;23;53,17641;300;40,23843;75;15,43906;0;0
10;Arcade;ArcadeCar;2625;23;23;52,49559;300;40,81941;75;13,60895;0;0
11;Arcade;ArcadeCar;2846;23;23;56,92226;300;37,21069;75;19,41751;0;0
12;Arcade;ArcadeCar;2702;23;23;54,03953;300;39,59568;75;16,34042;0;0
13;Arcade;ArcadeCar;2688;23;23;53,7592;300;39,51846;75;15,8014;0;0
14;Arcade;ArcadeCar;2691;23;23;53,80585;300;39,55381;75;16,13955;0;0
15;Arcade;ArcadeCar;2380;23;23;47,61596;300;44,48477;75;9,041041;0;0
16;Arcade;ArcadeCar;2562;23;23;51,22286;300;41,3642;75;12,45547;0;0
17;Arcade;ArcadeCar;2540;23;23;50,8017;300;41,85698;75;12,52095;0;0
18;Arcade;ArcadeCar;2617;23;23;52,35432;300;40,93777;75;14,60063;0;0
19;Arcade;ArcadeCar;2622;23;23;52,44038;300;40,91608;75;13,89186;0;0
20;Arcade;ArcadeCar;2425;23;23;48,48574;300;43,64731;75;10,63735;0;0
21;Arcade;ArcadeCar;2428;23;23;48,5751;300;43,62608;75;10,48724;0;0
22;Arcade;ArcadeCar;2307;23;23;46,13848;300;45,68732;75;7,978293;0;0
23;Arcade;ArcadeCar;2658;23;23;53,16218;300;40,26795;75;15,35315;0;0
24;Arcade;ArcadeCar;2783;23;23;55,64544;300;38,68154;75;17,52366;0;0
25;Arcade;ArcadeCar;2399;23;23;47,99297;300;44,0646;75;9,071678;0;0
