Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;Obstacle Time
9;Arcade;ArcadeCar-299931;2263;17;17;45,26231;300;32,22195;75;8,372488;4;24;2,214027
10;Arcade;ArcadeCar-299931;2201;17;17;44,0224;300;32,16563;75;9,288871;2;16;2,979588
11;Arcade;ArcadeCar-299931;2279;17;17;45,57958;300;31,35743;75;4,615942;3;20;3,075938
12;Arcade;ArcadeCar-299931;2672;17;17;53,32074;300;26,87463;75;5,480842;3;21;10,06091
13;Arcade;ArcadeCar-299931;2112;17;17;42,3592;300;33,7104;75;3,444472;3;23;1,533577
14;Arcade;ArcadeCar-299931;2157;17;17;43,13795;300;33,25999;75;6,879304;2;15;0,8250077
15;Arcade;ArcadeCar-299931;2367;17;17;47,33926;300;29,95811;75;10,1861;2;20;1,353313
16;Arcade;ArcadeCar-299931;2697;17;17;53,36457;300;25,87846;75;15,67575;3;21;3,598108
17;Arcade;ArcadeCar-299931;2688;17;17;54,335;300;25,56874;75;17,15826;2;19;1,686698
18;Arcade;ArcadeCar-299931;2180;17;17;43,60267;300;33,32539;75;7,369816;4;18;1,723963
19;Arcade;ArcadeCar-299931;15000;2;17;300;300;1,255829;75;293,8612;1;21;293,3408
20;Arcade;ArcadeCar-299931;2213;17;17;44,25591;300;32,02532;75;9,334946;3;20;0,9948276
21;Arcade;ArcadeCar-299931;4588;17;17;91,75573;300;16,12361;75;7,84481;4;22;46,66896
22;Arcade;ArcadeCar-299931;2224;17;17;44,47967;300;32,29676;75;10,06827;1;20;3,424369
23;Arcade;ArcadeCar-299931;2465;17;17;49,29923;300;28,6491;75;8,390852;4;17;2,403671
24;Arcade;ArcadeCar-299931;2366;17;17;47,30797;300;29,67859;75;8,432073;4;19;1,360373
25;Arcade;ArcadeCar-299931;3408;17;17;68,17451;300;21,11443;75;8,578875;3;19;24,23662
